time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,1.61245154965971,1.61245154965971,0.7745966692414834,1.1832159566199232,1.4832396974191326,1.0954451150103321,1.0954451150103321,0.8944271909999159
1,1.4832396974191326,1.2649110640673518,0.7745966692414834,1.1832159566199232,1.5491933384829668,1.0,2.1908902300206643,0.7745966692414834
2,0.4472135954999579,0.6324555320336759,1.4142135623730951,1.2649110640673518,1.5491933384829668,1.3416407864998738,0.7745966692414834,2.0
3,1.7888543819998317,1.0,1.2649110640673518,2.7202941017470885,0.8944271909999159,0.8944271909999159,0.4472135954999579,0.8944271909999159
4,0.8944271909999159,1.0,0.4472135954999579,1.0,1.0,0.4472135954999579,2.0,0.8944271909999159
5,0.7745966692414834,1.0,1.0,1.6733200530681511,0.6324555320336759,0.0,1.4832396974191326,0.7745966692414834
6,1.0,1.8439088914585775,0.8944271909999159,1.7888543819998317,1.61245154965971,0.0,1.0,0.6324555320336759
7,1.4832396974191326,1.4832396974191326,1.2649110640673518,0.6324555320336759,0.7745966692414834,1.4832396974191326,2.0,0.7745966692414834
8,1.6733200530681511,1.6733200530681511,1.6733200530681511,2.04939015319192,0.0,1.6733200530681511,1.5491933384829668,0.0
9,0.7745966692414834,0.6324555320336759,0.0,1.0,1.4832396974191326,0.7745966692414834,1.0,1.5491933384829668
10,1.0,1.5491933384829668,1.6733200530681511,1.0,1.6733200530681511,1.6733200530681511,0.7745966692414834,1.2649110640673518
11,1.61245154965971,3.1304951684997055,1.5491933384829668,1.61245154965971,0.8944271909999159,0.8944271909999159,1.61245154965971,0.8944271909999159
12,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
13,1.2649110640673518,0.7745966692414834,1.4832396974191326,1.2649110640673518,1.0,1.4832396974191326,0.7745966692414834,1.0
14,1.61245154965971,0.8944271909999159,1.1832159566199232,1.61245154965971,0.7745966692414834,1.2649110640673518,1.2649110640673518,1.8439088914585775
15,0.4472135954999579,0.4472135954999579,1.7888543819998317,0.8944271909999159,0.4472135954999579,1.7888543819998317,1.7888543819998317,1.8439088914585775
16,0.6324555320336759,0.6324555320336759,0.0,1.4832396974191326,1.0,0.7745966692414834,1.5491933384829668,1.0
17,0.4472135954999579,0.0,0.8944271909999159,1.0,1.2649110640673518,1.2649110640673518,1.0,0.0
18,0.6324555320336759,0.7745966692414834,2.0,0.6324555320336759,1.4832396974191326,1.4832396974191326,1.6733200530681511,0.0
19,0.0,1.8439088914585775,0.8944271909999159,0.8944271909999159,1.0,1.8439088914585775,0.8944271909999159,0.0
20,0.6324555320336759,1.6733200530681511,1.0,1.5491933384829668,1.0,0.6324555320336759,0.7745966692414834,1.2649110640673518
21,1.0,1.0,1.0,0.7745966692414834,1.0,0.6324555320336759,0.0,1.4832396974191326
22,1.0,1.0,1.0,1.8439088914585775,1.0,0.8944271909999159,0.8944271909999159,1.0
23,0.6324555320336759,1.4832396974191326,2.23606797749979,1.4832396974191326,1.4142135623730951,1.4142135623730951,0.8944271909999159,1.4142135623730951
24,1.0,2.6457513110645907,1.6733200530681511,1.6733200530681511,2.0,1.0,1.4832396974191326,1.6733200530681511
25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26,0.0,1.0,1.0,1.7888543819998317,1.7888543819998317,0.8944271909999159,0.4472135954999579,2.7202941017470885
27,2.32379000772445,1.0,0.6324555320336759,0.7745966692414834,0.0,1.5491933384829668,1.0,1.0
28,1.3416407864998738,1.0,2.6832815729997477,1.0,0.0,1.2649110640673518,1.0,1.0
29,0.6324555320336759,0.6324555320336759,0.7745966692414834,0.7745966692414834,1.6733200530681511,1.0,1.0,0.6324555320336759
30,1.6733200530681511,1.6733200530681511,2.32379000772445,1.5491933384829668,0.6324555320336759,1.0,0.6324555320336759,0.6324555320336759
31,1.4832396974191326,1.2649110640673518,1.8973665961010275,1.8439088914585775,0.6324555320336759,0.6324555320336759,0.6324555320336759,0.7745966692414834
32,1.2649110640673518,0.4472135954999579,0.6324555320336759,1.2649110640673518,0.4472135954999579,0.8944271909999159,1.3416407864998738,1.2649110640673518
33,1.6733200530681511,1.2649110640673518,1.0,1.0,1.0,1.5491933384829668,2.4083189157584592,1.6733200530681511
34,0.6324555320336759,1.7888543819998317,1.2649110640673518,1.0,1.61245154965971,0.7745966692414834,1.6733200530681511,1.0
35,0.6324555320336759,0.6324555320336759,5.744562646538029,1.4832396974191326,0.6324555320336759,1.5491933384829668,0.0,2.4083189157584592
36,0.6324555320336759,1.61245154965971,1.4142135623730951,0.8944271909999159,1.61245154965971,0.4472135954999579,0.8944271909999159,1.61245154965971
37,1.0,0.6324555320336759,1.4832396974191326,0.0,0.6324555320336759,1.4832396974191326,1.0,1.2649110640673518
38,0.6324555320336759,0.8944271909999159,2.280350850198276,1.3416407864998738,0.0,1.4142135623730951,0.7745966692414834,0.8944271909999159
39,0.0,1.2649110640673518,2.0,1.0,0.0,0.8944271909999159,0.4472135954999579,0.8944271909999159
40,0.8944271909999159,1.2649110640673518,1.6733200530681511,1.8439088914585775,1.2649110640673518,0.8944271909999159,1.1832159566199232,0.8944271909999159
41,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,1.4142135623730951,1.0,1.2649110640673518,1.61245154965971,0.8944271909999159,1.0,1.2649110640673518,0.7745966692414834
43,0.7745966692414834,1.6733200530681511,1.61245154965971,1.2649110640673518,1.2649110640673518,1.61245154965971,1.0,1.6733200530681511
44,0.7745966692414834,0.7745966692414834,1.3416407864998738,1.0,1.4142135623730951,0.0,0.7745966692414834,1.4832396974191326
45,1.0,1.0,1.6733200530681511,1.0,1.5491933384829668,0.7745966692414834,1.0,1.0
46,0.7745966692414834,1.4832396974191326,2.04939015319192,1.2649110640673518,1.4832396974191326,0.7745966692414834,0.4472135954999579,0.7745966692414834
47,1.0,1.4832396974191326,1.0,1.0,1.5491933384829668,1.0,1.4832396974191326,0.7745966692414834
48,1.6733200530681511,1.2649110640673518,0.4472135954999579,0.8944271909999159,1.0,0.8944271909999159,0.8944271909999159,0.6324555320336759
49,1.0,0.6324555320336759,0.8944271909999159,1.61245154965971,1.61245154965971,0.8944271909999159,0.4472135954999579,0.4472135954999579
50,1.6733200530681511,1.4832396974191326,1.0954451150103321,0.6324555320336759,1.4142135623730951,1.3416407864998738,0.4472135954999579,0.8944271909999159
51,1.5491933384829668,1.61245154965971,1.1832159566199232,1.0,1.0954451150103321,1.4832396974191326,0.6324555320336759,1.0
52,0.4472135954999579,1.0954451150103321,1.7888543819998317,1.0,1.0,0.8944271909999159,1.0,2.1908902300206643
53,0.0,2.0976176963403033,0.8944271909999159,2.4083189157584592,0.8944271909999159,1.0,1.61245154965971,1.4142135623730951
54,1.0,1.0,0.6324555320336759,1.4832396974191326,1.6733200530681511,0.0,1.2649110640673518,1.4832396974191326
55,0.6324555320336759,1.6733200530681511,0.6324555320336759,2.0,0.6324555320336759,0.0,2.0,1.2649110640673518
56,0.7745966692414834,1.61245154965971,1.61245154965971,0.7745966692414834,1.1832159566199232,1.4832396974191326,0.0,1.2649110640673518
57,0.7745966692414834,0.6324555320336759,0.7745966692414834,0.6324555320336759,1.2649110640673518,1.4832396974191326,1.3416407864998738,1.4142135623730951
58,1.0,0.4472135954999579,1.0,1.1832159566199232,1.1832159566199232,0.6324555320336759,2.0976176963403033,0.4472135954999579
59,1.0,1.4832396974191326,1.6733200530681511,1.6733200530681511,2.0,1.0,2.04939015319192,0.7745966692414834
60,0.4472135954999579,1.7888543819998317,1.0,0.6324555320336759,1.2649110640673518,0.8944271909999159,1.61245154965971,0.7745966692414834
61,1.2649110640673518,1.8439088914585775,1.8439088914585775,1.7888543819998317,0.8944271909999159,1.2649110640673518,0.0,0.8944271909999159
62,1.2649110640673518,2.0976176963403033,0.6324555320336759,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.4472135954999579,1.61245154965971
63,1.8439088914585775,0.8944271909999159,0.0,0.8944271909999159,1.0,0.8944271909999159,1.7888543819998317,0.0
