time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,-1,-1,0,-1,0,0,0,0
1,-1,-1,0,-1,0,0,0,0
2,-1,-1,0,0,0,0,0,0
3,-1,-1,0,0,-1,0,0,0
4,-1,-1,0,0,-1,0,-1,0
5,-1,-1,0,0,-1,0,-1,0
6,-1,-1,0,0,0,0,-1,0
7,-1,-1,0,0,0,0,-1,0
8,0,0,0,0,0,0,-1,0
9,0,0,0,0,0,0,-1,0
10,0,0,0,0,-1,0,-1,-1
11,0,0,0,-1,-1,0,0,-1
12,0,0,-1,-1,-1,-1,0,-1
13,0,0,-1,-1,0,-1,0,-1
14,0,0,0,-1,0,-1,0,-1
15,0,0,0,-1,0,-1,0,-1
16,-1,0,0,-2,0,0,0,0
17,-1,0,0,-2,0,0,0,0
18,-1,0,0,-2,0,0,0,0
19,-1,0,0,-2,0,0,0,0
20,-1,0,0,-1,0,0,-1,0
21,-1,0,0,-1,0,0,-1,0
22,0,0,0,-1,0,0,-1,0
23,0,0,0,0,0,0,-1,0
24,0,0,0,0,0,0,-1,0
25,0,0,0,0,0,0,-1,0
26,0,0,0,0,0,0,-1,0
27,0,0,0,0,0,0,-1,0
28,0,0,0,0,0,0,-1,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
31,0,0,0,0,-1,0,0,0
32,0,-1,0,0,-1,0,0,0
33,0,-1,0,0,-1,0,0,0
34,0,-1,0,0,-1,0,0,0
35,0,-1,0,0,-1,0,-1,0
36,0,-1,0,0,0,0,-1,0
37,0,-1,0,0,0,-1,-1,0
38,0,-1,-1,0,0,-1,-1,0
39,-1,-1,-1,0,0,-1,-1,0
40,-1,-1,-1,-1,0,-1,-1,0
41,-1,-1,-1,-1,0,-1,-1,0
42,-1,-1,-1,-1,0,-1,-1,0
43,-1,-1,-1,-1,0,-1,0,0
44,0,-1,0,-1,0,0,0,0
45,0,0,0,0,0,0,0,0
46,0,0,0,0,-1,0,0,0
47,0,0,0,0,-1,0,0,0
48,0,0,0,0,-1,-1,0,-1
49,0,0,0,0,-1,-1,0,-1
50,0,-1,-1,0,-1,-1,0,0
51,0,-1,-1,0,-1,-1,0,0
52,0,-1,-1,0,-1,0,0,0
53,0,0,-1,0,-1,0,0,0
54,0,0,-1,0,-1,0,0,0
55,-1,0,0,0,0,0,0,0
56,-1,-1,0,-1,0,0,0,0
57,-1,-1,-1,-1,0,0,-1,0
58,-1,-2,-1,-1,-1,0,-1,0
59,-1,-2,-1,-1,-1,0,-1,0
60,-1,-1,0,-1,-1,0,0,0
61,-1,-1,0,-1,-1,0,0,0
62,-1,-1,0,-1,-1,0,0,0
63,-1,0,0,-1,-1,0,0,0
64,-1,0,0,-1,-1,0,0,0
65,0,0,0,-1,-1,0,0,0
66,0,0,0,-1,-1,0,0,0
67,0,0,-1,-1,-1,-1,0,0
68,-1,0,-1,-1,0,-1,0,0
69,-1,0,-1,-1,0,-1,0,0
70,-1,0,-1,-1,0,-1,0,-1
71,-1,0,-1,-1,0,-1,-1,-1
72,-1,0,-1,-1,0,-1,-1,-1
73,-1,0,-1,-1,0,-1,-1,-1
74,0,0,-1,0,0,-1,-1,-1
75,0,0,-1,0,0,-1,-1,-1
76,0,0,-1,0,0,-1,-1,-1
77,0,0,-1,0,0,-1,-1,-1
78,0,0,-1,0,0,-1,-1,-1
79,0,0,0,0,0,0,-1,-1
80,0,0,0,0,0,0,0,-1
81,0,0,0,0,0,0,0,-1
82,0,0,0,0,0,0,-1,0
83,0,0,0,0,0,0,-1,0
84,0,0,0,0,0,0,-1,0
85,0,0,0,0,0,0,-1,0
86,0,0,0,0,0,0,-1,0
87,0,0,0,0,-1,0,-1,0
88,0,0,0,0,-1,0,-1,0
89,0,0,-1,0,-1,0,-1,0
90,0,0,-1,0,-1,-1,-1,0
91,0,0,-1,0,-1,-1,-1,0
92,0,0,-1,0,-1,-1,-1,0
93,0,0,-1,0,-1,-1,-1,0
94,0,-1,-1,0,0,-1,-1,0
95,0,-1,-1,0,0,-1,-1,0
96,0,-1,0,0,0,-1,0,0
97,0,-1,0,0,0,-1,0,0
98,0,-1,0,0,0,-1,0,0
99,0,-1,0,0,0,-1,0,0
100,0,-1,0,0,0,0,0,0
101,0,-1,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,-1
104,0,0,0,0,0,0,0,-1
105,0,0,0,0,0,0,0,-1
106,0,0,0,0,0,0,0,0
107,0,0,-1,0,0,0,0,0
108,0,0,-1,0,0,0,0,0
109,0,0,-1,-1,0,0,0,0
110,0,0,-1,-1,0,0,0,0
111,0,-1,-1,-1,0,0,0,0
112,0,-1,-1,-1,0,0,0,0
113,0,-1,-1,-1,0,0,0,0
114,0,-1,-1,-1,0,0,0,0
115,0,-1,-1,-1,0,-1,0,0
116,0,0,-1,-1,-1,-1,0,0
117,0,0,-2,-1,-1,-1,0,0
118,0,0,-2,-1,-1,-1,0,0
119,0,0,-1,-1,-1,-1,0,-1
120,0,-1,-1,-1,-1,-1,0,-1
121,0,-1,-1,-1,-1,0,-1,-1
122,0,-1,-1,-1,-1,0,-1,-1
123,0,-1,0,-1,-1,0,-1,-1
124,0,-1,0,0,-1,0,-1,0
125,0,-1,0,0,0,0,-1,0
126,0,0,0,0,0,0,-1,0
127,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,-1
130,0,0,0,-1,-1,0,0,-1
131,0,0,0,-1,-1,0,0,-2
132,0,0,0,-1,-1,0,0,-2
133,0,0,0,-1,-1,0,0,-2
134,0,0,0,0,0,0,0,-1
135,0,0,0,0,0,0,0,-1
136,-1,0,0,0,0,0,0,-1
137,-1,0,0,0,0,-1,0,0
138,-2,0,0,0,0,-1,0,0
139,-2,0,0,0,0,-1,0,0
140,-1,0,-1,0,0,-1,0,0
141,-1,0,-1,0,0,-1,0,0
142,0,0,-2,0,0,-1,0,0
143,0,0,-2,0,0,-1,0,0
144,0,0,-2,0,0,-1,0,0
145,0,0,-1,0,-1,-1,0,0
146,0,0,-1,0,-1,-1,0,0
147,0,0,0,0,-1,-1,0,0
148,0,0,0,0,-1,-1,0,0
149,0,0,0,0,-1,0,0,0
150,-1,-1,0,0,0,0,0,0
151,-1,-1,-1,0,0,0,0,0
152,-1,-1,-1,-1,0,0,0,0
153,-1,-1,-2,-1,0,0,0,0
154,-1,-1,-2,-1,0,0,0,0
155,-1,-1,-2,-1,0,0,0,0
156,-1,-1,-1,-1,0,0,0,0
157,0,0,-1,-1,0,0,0,0
158,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
160,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,-1,0
164,-1,0,0,0,0,-1,-1,-1
165,-1,0,0,0,0,-1,-2,-1
166,-1,0,0,0,0,-1,-2,-1
167,-1,0,0,-1,0,-1,-2,-1
168,-1,-1,0,0,0,0,-1,-1
169,-1,-1,0,0,-1,0,-1,-1
170,0,-1,0,0,-1,0,-1,0
171,0,-1,0,0,-1,0,-1,0
172,0,-1,0,0,-1,0,-1,0
173,0,-1,0,0,-1,0,-1,-1
174,0,0,1,0,-1,-1,0,-1
175,0,0,2,0,0,-1,0,-1
176,0,0,2,0,0,-1,0,-2
177,0,0,2,0,0,-1,0,-2
178,0,0,0,0,0,0,0,-1
179,0,0,0,0,-1,0,0,-1
180,0,-1,0,0,-1,0,0,-1
181,0,-1,0,0,-1,0,0,-1
182,0,-1,0,0,-1,0,0,-1
183,0,-1,0,0,-1,0,0,-1
184,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0
186,0,0,-1,0,0,-1,0,0
