time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,18.3174844272168,4.862734858717136,5.49108131750248,18.65615832181081,28.53040568892176,18.05163198571726,16.216974820451096,4.574969043505835
1,19.49335147984583,5.194226592253978,5.260216180582514,17.270291219655824,27.308793579703632,17.626678242393897,16.91380794720955,4.43717315003807
2,21.262861784528738,5.592365499132087,4.876677050886167,15.208888753856675,24.98424791785292,17.267367690151016,17.845186545903957,4.180347827335446
3,22.605896154495554,5.757485352952484,4.443256336416876,13.403083567491924,21.91901186761416,17.53301874366115,18.277436574959566,3.8300220687954765
4,22.5347632614979,5.584049171133827,4.079104051745469,12.500252058487,18.75823071769837,18.801755677266556,17.840373825679144,3.4162148455373345
5,20.80823134402487,5.205654543454362,3.9259186115176474,12.73095778006681,16.35153230284041,21.388075686706443,17.067575601057204,3.015643197307453
6,18.217265904830878,4.871317501414352,4.052370866315223,14.027533020882531,15.556893073570674,25.455039436269356,16.917350307650327,2.783243672022
7,15.990707913021396,4.761771296152515,4.337063282261759,16.03178253616884,16.759451185347075,30.383179284596665,17.632592331308416,2.870933471434122
8,14.892606174807643,4.8706137114633155,4.541754457218781,18.01962475211249,19.315938215666435,34.39506194306196,18.38494173594621,3.2873988582809077
9,14.930528749620738,5.039687535762058,4.5434129195400565,19.14529002044989,21.710741206302465,35.479730802035604,18.172269080161122,3.8682781532299595
10,15.80428697867124,5.115048248724631,4.449465066230428,18.995557527219127,22.673451750044485,33.130199205599325,16.84616794780263,4.395865499991399
11,17.370197792109185,5.0642416965449675,4.453576334535685,17.870164644548325,22.23741783420145,29.035908428314595,15.162394638558622,4.726193070603844
12,19.540634631427107,4.942892596555827,4.602285803611813,16.50951449638929,21.638130332089016,25.78089489705861,14.024084394699557,4.8163881035212555
13,21.907448815000514,4.787424313896446,4.735851389455574,15.60298562683959,22.1744915581697,24.850706541269396,13.800061297547813,4.694000960511415
14,23.779251593199113,4.598181968484451,4.6624456475392035,15.447600045925517,24.053910182537518,25.912727091977885,14.246314978368638,4.437940362009618
15,24.70876403325176,4.405157697860732,4.351495003388396,15.848870724400854,26.16694081864247,27.692101821042034,14.935463288618266,4.167297702696696
16,24.872425796546594,4.271329133645844,3.9308614572545655,16.267924765833314,27.062508247533906,29.158213770091226,15.723133743733943,4.0049577339300395
17,24.86871798404215,4.224224343485257,3.5474767760349235,16.146790632116513,26.35499572854473,30.01307736957407,16.7834968386713,4.016109455302229
18,25.19807776709956,4.251522024518147,3.2904531988945296,15.243529681615351,25.286887913603415,30.561091563604574,18.18484624554502,4.154880828726821
19,25.838704899401485,4.358605406254991,3.213989453970071,13.801166410277862,25.83943679052032,31.258671348493536,19.5175507667291,4.276408476728256
20,26.233758181807005,4.551383708717863,3.3450179454063904,12.382771263044285,29.033493101405302,32.08973969317965,20.069240243842284,4.2401720245588255
21,25.84919540884497,4.75268954443036,3.6432017653811664,11.422023199380304,33.91769724610488,32.42017307699058,19.423228897332223,4.025264125344278
22,24.79069454793875,4.8076165697271716,3.9979707639514914,10.937570373142783,38.284681185499934,31.692629526955372,17.861648493413757,3.721643539537621
23,23.626712855160516,4.621369816323926,4.294838058342625,10.690949653155382,40.452908924805314,30.07988680481283,16.145518811013186,3.423772493764883
24,22.655837235693394,4.273038978455618,4.479685877442366,10.478285941862527,40.30555703017086,28.304169942422547,14.89103571596888,3.196186920542544
25,21.764153530717415,3.960182458284476,4.57064706880316,10.211674171297798,38.8737410613691,27.145800461848765,14.16583471534797,3.1253084018291775
26,20.963250222064644,3.8507186872059593,4.641236067804975,9.887569434355783,37.33475284914967,27.182461561316345,13.63435505126522,3.3035682177777526
27,20.59648757367803,4.006925838089628,4.804996775441908,9.596553946912064,36.32538547157569,28.445665563238585,12.995720384827697,3.725823138747852
28,20.94688459997543,4.40382559532433,5.178197768033931,9.47029854009057,35.71272028860783,30.104161869386303,12.248591287416687,4.253325937569253
29,21.94574364598666,4.9534206859150585,5.790281308889923,9.513919930935216,34.86732641883781,30.985509133115173,11.640818166705404,4.7090107258186045
30,23.27016270764391,5.506728663052314,6.510734270756808,9.56841345339253,33.44679805722184,30.718227667897395,11.512120339826481,4.999587286566642
31,24.517209757850907,5.871371799861157,7.0954300616243495,9.504427232130553,31.9623206988412,30.04308826774952,12.160675671322164,5.14139859259328
32,25.37913075572445,5.886212977219712,7.329737371798107,9.391577737301066,31.334606314258565,29.90365740019032,13.672430171672046,5.184424904814443
33,25.852492047815858,5.531148104415953,7.136811203581542,9.4006493468851,31.84473498031094,30.5601488251273,15.726587557672673,5.133364247635486
34,26.152936100554186,4.975184992231316,6.587909609526903,9.574985198899695,32.70546456380738,31.56725413637306,17.56380529169133,4.961963893919706
35,26.278978803345698,4.490200538384338,5.856931000014864,9.759794693825274,32.70725794660095,32.18980988438138,18.305062251652338,4.69513593188003
36,25.835283918129115,4.305616482965029,5.158590777554864,9.73740924744787,31.28040488810057,31.82148169889954,17.506386727673128,4.439534733181223
37,24.471754465562483,4.514567180833125,4.66599735643373,9.383244284717787,29.01625513201638,30.382337753715845,15.469201504725383,4.31372196871161
38,22.452736535039378,5.036589591210866,4.423377885738967,8.710418634987953,27.207254383466392,28.362793707671816,13.004515911263733,4.346895234755048
39,20.687343982377154,5.623890801896636,4.339822482124655,7.836699092927983,26.73968800517703,26.33605591601789,10.970009122913677,4.44118817894066
40,20.083780044520946,5.97261126750297,4.30027714195271,6.968613070593675,27.267984463034693,24.571143633107255,9.999680379948762,4.449472099335825
41,20.72461665470135,5.915668235570799,4.26248283568483,6.398106164361945,27.50153837331471,23.134915810661795,10.379869332316405,4.310641427686038
42,21.70596112263273,5.522848109579197,4.214782768404418,6.37009861220916,26.3574756278989,22.02609674785497,11.881827410055461,4.0864939504296425
43,22.027997368788295,5.013467427656523,4.109636158066093,6.8532014066063205,23.901831438739414,21.095180242390867,13.724779243867168,3.8638309958626564
44,21.63617991658603,4.595726845870437,3.920453874137389,7.527265560667936,21.23528116504492,20.110496396640343,14.931205653131977,3.676921782266091
45,21.296938567288933,4.377572860809266,3.71580340749761,8.107019487655723,19.586796500302107,19.026002601309457,14.941633426524696,3.545793726993055
46,21.496838719630503,4.371470843323267,3.59374681086904,8.616810108996674,19.53904959222008,18.08412996647314,14.017304509491396,3.5244830225908363
47,21.900546664729397,4.530664593267433,3.574123006077544,9.232516234658275,20.88214482835974,17.620677865886414,13.03135169802205,3.6534039966013516
48,21.988258906587966,4.778642958941384,3.604859762053609,9.901145404379292,22.853865864844806,17.808785624686266,12.770162710901582,3.880901626461554
49,21.83091273850998,5.036573861598436,3.6225101998863942,10.270602977236623,24.49168718296557,18.570667030628794,13.336650196883966,4.0739216470413515
50,21.94752421590728,5.224908587825018,3.5660528594768293,10.057077788169476,25.08530585559288,19.70213200682088,14.158630189749143,4.125796469003596
51,22.547092965581207,5.231388277327584,3.392344508638976,9.37145985484751,24.519178204861408,21.011303881967887,14.564069394021136,4.036743727342751
52,23.1983635001637,4.955085322925996,3.1265510628175543,8.614149662233125,23.29233572171494,22.284342866689585,14.392866088024412,3.8787650809885665
53,23.334092270807847,4.448136690363462,2.864777892983141,8.16007551287018,22.32410447736874,23.204402086389933,14.074368198632609,3.7250124362648096
54,22.870068418623042,3.9422465112073555,2.70085061565257,8.209142627502853,22.624755901574495,23.50928917598439,14.117843428592039,3.634347372784686
55,22.10409936047308,3.65964778740034,2.673889735056188,8.758472818041302,24.744909744164374,23.312727140196717,14.560469554946273,3.637128479865325
56,21.14448103940075,3.6394351068958866,2.7794876147288,9.551860080794377,28.328559924186848,23.140792201472294,14.95916902285354,3.691244965930693
57,19.817461705865338,3.7708941265574043,2.9711698312650725,10.162909772180825,32.29253160435198,23.4510076067283,14.907237615600739,3.7001783349321435
58,18.164055844520455,3.9342911656229145,3.14124022682632,10.298499193728315,35.51172194263034,24.15638645554105,14.441104340375759,3.6188897088965017
59,16.659873995743865,4.081923886257896,3.175905100891576,10.034470874216424,37.416843344223935,24.749975004009514,13.93067849304109,3.5147685776885154
60,15.759115474339378,4.237949972555173,3.0765814563806018,9.713760572495568,38.12776598584873,24.756734081850272,13.739441639009787,3.4971680911918943
61,15.388389922931609,4.457146240329675,2.997491947935286,9.618563380209903,38.07118217924658,23.922807172398482,14.055436683277804,3.6020701307072436
62,15.093898099464713,4.749139805448242,3.1285372784139183,9.731085698250816,37.390288544005486,22.33732229953828,14.885907241835028,3.7560834035950648
63,14.696786170104563,5.012715090659237,3.5269087623122615,9.792800459630037,35.84921472871751,20.83375975424824,16.04488795795221,3.8484526196025355
64,14.610242308262253,5.083956495514785,4.051319557694747,9.597418701473465,33.407456937856175,21.04373632954219,17.204000165080807,3.839784210633649
65,15.304107743140257,4.878047364736895,4.467606804356899,9.201252049650593,30.656891614832915,24.273750794623997,18.07249247369773,3.8009286955114736
66,16.50597103323856,4.45026997634163,4.632384862122958,8.82116834269848,28.4259839736842,29.87270222504977,18.52382850678195,3.8374153970980114
67,17.189458115560257,3.9217059602272526,4.576824074117055,8.566797520304625,26.951052541793523,34.982006082622064,18.491785470611298,3.9877339114048667
68,16.51732493707072,3.411047961834722,4.428946901524535,8.348486403228092,25.65726888349808,36.52334048586039,17.861441156003988,4.221793115648149
69,14.786898310006745,3.0355280686543873,4.273384124768633,8.040045849797929,23.996978920049948,33.734023723081364,16.644597975964587,4.514783175511959
70,13.334555209767238,2.883861325199281,4.085814035043194,7.640269065068923,22.4024729760801,28.59918430164054,15.193026077702354,4.862561449845881
71,13.39571378843555,2.942797134019897,3.804810889544562,7.239025352098264,22.09764086750892,23.935782162638752,14.0453947190382,5.225763361922448
72,15.002612101496954,3.0882142815168114,3.4530054952451166,6.8986708007069435,23.904595048976134,21.45059745009071,13.547384331954518,5.531316331613127
73,17.032771927037576,3.179336993396625,3.1415948929202653,6.667513379594879,27.36535357027988,21.365670088085174,13.631243052432024,5.755390681095712
74,18.32004680905139,3.155267764527738,2.9567400257397733,6.679341720993181,30.9380582874875,23.047083977867004,13.937315419360884,5.95078472426005
75,18.576549445443014,3.0483875347239997,2.90341631388375,7.111934420672552,32.980851215968336,25.514998284487866,14.202120525690002,6.161888843981246
76,18.231188621924556,2.9366657400110503,2.964164263024352,7.983008622163592,32.847972606346204,27.612864592117745,14.506686187420886,6.368934011131948
77,17.73424820190938,2.883447480920702,3.134218823012912,9.049351178267075,31.35374959868994,28.360968363460845,15.047056043167235,6.556170689038021
78,17.36180271712428,2.8973116961176943,3.380912130316287,9.982497073114057,30.1262970605801,27.612205737347168,15.742370009960194,6.800251846604466
79,17.477372017751442,2.943109416504148,3.6343523462845737,10.621883939660727,30.216402551112147,26.19686617945247,16.230468602050315,7.211602157609012
80,18.446222395986233,3.0024856241189712,3.829796300964528,10.990647977900512,31.13935681198563,25.10602226466748,16.207142376939228,7.743929775215044
81,20.111587850540538,3.1168636843940556,3.9163310811314243,11.107242541052145,31.33293857414852,24.68554507935956,15.643406178144915,8.109449695366793
82,21.647107949434478,3.364150843652011,3.850911727868719,10.918312001394803,29.676107356613556,24.771198623489372,14.703069334229504,7.979523324399687
83,22.216169156158685,3.782924343327361,3.6563145698617925,10.422130607096685,26.518320026353773,25.1215291151198,13.57611956555623,7.303098403199366
84,21.74400011266433,4.29092474533718,3.4627219792554715,9.744882211863702,23.33492851355014,25.39706737923924,12.473289661002857,6.401196816460265
85,20.864692304195522,4.677816095502471,3.41962109615564,9.066821405277697,21.676004961092413,25.222963291735304,11.67846615760634,5.761643522656668
86,20.177613142995092,4.738299088420431,3.5699967582798067,8.518741074923273,22.232063382743284,24.73115385720979,11.411014556906222,5.7912154892532275
87,19.842904054525537,4.457522970098733,3.8514757062364033,8.144292053516603,24.349995206096608,24.774204443971175,11.631302572725433,6.687260749950903
